,Unnamed: 0,Date, Time, Left_pos.x, Left_pos.y, Left_pos.z, Left_rot.x, Left_rot.y, Left_rot.z, EDA, BVP, TMP, combined_x, combined_y, combined_z, r_bit, r_open, r_dir_x, r_dir_y, r_dir_z, r_gaze_origin_x, r_gaze_origin_y, r_gaze_origin_z, r_pupil, r_pupil_pos, r_pupil_pos_x, r_pupil_pos_y, r_frown, r_squeeze, r_widel_bit, l_open, l_dir_x, l_dir_y, l_dir_z, l_gaze_origin_x, l_gaze_origin_y, l_gaze_origin_z, l_pupil, l_pupil_pos, l_pupil_pos_x, l_pupil_pos_y, l_frown, l_squeeze, l_wide
1035,1035,20210608, 15:46:26,-0.05077815,1.1927,-0.2078074,0.2061721,0.6540934,-0.2029126, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.52242 13.11915, E4_Temperature 1623134786.37133 34.93,-0.08627319,-0.5244904,0.8470154,31,0.9037337,-0.1369324,-0.5220184,0.8418579,-32.77065,1.834091,-30.51657,2.983704,0.5685692,0.6176878,0,0,0,31,0.8302567,-0.007034302,-0.5256348,0.8506775,37.1496,0.4737701,-30.86082,3.538788,0.3425303,0.6526973,0,0,0,
1036,1036,20210608, 15:46:26,-0.05077815,1.1927,-0.2078074,0.2061721,0.6540934,-0.2029126, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.52242 13.11915, E4_Temperature 1623134786.37133 34.93,-0.08627319,-0.5244904,0.8470154,31,0.9037337,-0.1369324,-0.5220184,0.8418579,-32.77065,1.834091,-30.51657,2.983704,0.5685692,0.6176878,0,0,0,31,0.8302567,-0.007034302,-0.5256348,0.8506775,37.1496,0.4737701,-30.86082,3.538788,0.3425303,0.6526973,0,0,0,
1037,1037,20210608, 15:46:26,-0.05077815,1.1927,-0.2078074,0.2061721,0.6540934,-0.2029126, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.52242 13.11915, E4_Temperature 1623134786.37133 34.93,-0.08627319,-0.5244904,0.8470154,31,0.9037337,-0.1369324,-0.5220184,0.8418579,-32.77065,1.834091,-30.51657,2.983704,0.5685692,0.6176878,0,0,0,31,0.8302567,-0.007034302,-0.5256348,0.8506775,37.1496,0.4737701,-30.86082,3.538788,0.3425303,0.6526973,0,0,0,
1038,1038,20210608, 15:46:26,-0.04982924,1.190093,-0.2079087,0.2136146,0.6525148,-0.2100891, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.52242 13.11915, E4_Temperature 1623134786.37133 34.93,-0.04100037,-0.5169525,0.855011,31,0.9144709,-0.1387482,-0.5102081,0.8487701,-32.78618,1.840836,-30.5094,3.084427,0.5693686,0.6155746,0,0,0,31,0.8339871,0.02722168,-0.5187073,0.8545074,37.18349,0.4760284,-30.84608,3.55957,0.3370779,0.6512741,0,0,0,
1039,1039,20210608, 15:46:26,-0.04982924,1.190093,-0.2079087,0.2136146,0.6525148,-0.2100891, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.52242 13.11915, E4_Temperature 1623134786.37133 34.93,-0.04100037,-0.5169525,0.855011,31,0.9144709,-0.1387482,-0.5102081,0.8487701,-32.78618,1.840836,-30.5094,3.084427,0.5693686,0.6155746,0,0,0,31,0.8339871,0.02722168,-0.5187073,0.8545074,37.18349,0.4760284,-30.84608,3.55957,0.3370779,0.6512741,0,0,0,
1040,1040,20210608, 15:46:26,-0.04982924,1.190093,-0.2079087,0.2136146,0.6525148,-0.2100891, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.52242 13.11915, E4_Temperature 1623134786.37133 34.93,-0.04100037,-0.5169525,0.855011,31,0.9144709,-0.1387482,-0.5102081,0.8487701,-32.78618,1.840836,-30.5094,3.084427,0.5693686,0.6155746,0,0,0,31,0.8339871,0.02722168,-0.5187073,0.8545074,37.18349,0.4760284,-30.84608,3.55957,0.3370779,0.6512741,0,0,0,
1041,1041,20210608, 15:46:26,-0.04850078,1.187979,-0.2080814,0.2180872,0.6515323,-0.2150229, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.6943 -21.89325, E4_Temperature 1623134786.37133 34.93,-0.0521698,-0.4826965,0.8742218,31,0.9261615,-0.1309662,-0.4875336,0.863205,-32.84169,1.876846,-30.48196,3.122421,0.5702618,0.6106839,0,0,0,31,0.8440956,0.02114868,-0.4754791,0.8794556,37.23575,0.5579071,-30.7702,3.616165,0.3363432,0.6413156,0,0,0,
1042,1042,20210608, 15:46:26,-0.04850078,1.187979,-0.2080814,0.2180872,0.6515323,-0.2150229, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.6943 -21.89325, E4_Temperature 1623134786.37133 34.93,-0.0521698,-0.4826965,0.8742218,31,0.9261615,-0.1309662,-0.4875336,0.863205,-32.84169,1.876846,-30.48196,3.122421,0.5702618,0.6106839,0,0,0,31,0.8440956,0.02114868,-0.4754791,0.8794556,37.23575,0.5579071,-30.7702,3.616165,0.3363432,0.6413156,0,0,0,
1043,1043,20210608, 15:46:26,-0.04850078,1.187979,-0.2080814,0.2180872,0.6515323,-0.2150229, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.6943 -21.89325, E4_Temperature 1623134786.37133 34.93,-0.0521698,-0.4826965,0.8742218,31,0.9261615,-0.1309662,-0.4875336,0.863205,-32.84169,1.876846,-30.48196,3.122421,0.5702618,0.6106839,0,0,0,31,0.8440956,0.02114868,-0.4754791,0.8794556,37.23575,0.5579071,-30.7702,3.616165,0.3363432,0.6413156,0,0,0,
1044,1044,20210608, 15:46:26,-0.04739141,1.185638,-0.2083588,0.2230406,0.6507432,-0.2203214, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.6943 -21.89325, E4_Temperature 1623134786.37133 34.93,-0.0471344,-0.4667511,0.8831177,31,0.9169927,-0.1405182,-0.4884491,0.8611908,-32.83379,1.927292,-30.46384,3.014877,0.5711175,0.6090047,0,0,0,31,0.8513793,0.05227661,-0.4388428,0.8970337,37.29497,0.5566101,-30.72212,3.815964,0.3303788,0.6355308,0,0,0,
1045,1045,20210608, 15:46:26,-0.04739141,1.185638,-0.2083588,0.2230406,0.6507432,-0.2203214, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.6943 -21.89325, E4_Temperature 1623134786.37133 34.93,-0.0471344,-0.4667511,0.8831177,31,0.9169927,-0.1405182,-0.4884491,0.8611908,-32.83379,1.927292,-30.46384,3.014877,0.5711175,0.6090047,0,0,0,31,0.8513793,0.05227661,-0.4388428,0.8970337,37.29497,0.5566101,-30.72212,3.815964,0.3303788,0.6355308,0,0,0,
1046,1046,20210608, 15:46:26,-0.04739141,1.185638,-0.2083588,0.2230406,0.6507432,-0.2203214, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.6943 -21.89325, E4_Temperature 1623134786.37133 34.93,-0.0471344,-0.4667511,0.8831177,31,0.9169927,-0.1405182,-0.4884491,0.8611908,-32.83379,1.927292,-30.46384,3.014877,0.5711175,0.6090047,0,0,0,31,0.8513793,0.05227661,-0.4388428,0.8970337,37.29497,0.5566101,-30.72212,3.815964,0.3303788,0.6355308,0,0,0,
1047,1047,20210608, 15:46:26,-0.04613495,1.18359,-0.207681,0.2295211,0.6494012,-0.2272346, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.6943 -21.89325, E4_Temperature 1623134786.37133 34.93,-0.03611755,-0.4302826,0.9019623,31,0.9214694,-0.1363678,-0.4648132,0.8748322,-32.86482,1.855759,-30.47197,3.063202,0.5716525,0.6081219,0,0,0,31,0.8534879,0.04762268,-0.3976135,0.9163055,37.25449,0.4649658,-30.74687,3.922318,0.3323447,0.6332703,0,0,0,
1048,1048,20210608, 15:46:26,-0.04613495,1.18359,-0.207681,0.2295211,0.6494012,-0.2272346, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.6943 -21.89325, E4_Temperature 1623134786.37133 34.93,-0.03611755,-0.4302826,0.9019623,31,0.9214694,-0.1363678,-0.4648132,0.8748322,-32.86482,1.855759,-30.47197,3.063202,0.5716525,0.6081219,0,0,0,31,0.8534879,0.04762268,-0.3976135,0.9163055,37.25449,0.4649658,-30.74687,3.922318,0.3323447,0.6332703,0,0,0,
1049,1049,20210608, 15:46:26,-0.04613495,1.18359,-0.207681,0.2295211,0.6494012,-0.2272346, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.6943 -21.89325, E4_Temperature 1623134786.37133 34.93,-0.03611755,-0.4302826,0.9019623,31,0.9214694,-0.1363678,-0.4648132,0.8748322,-32.86482,1.855759,-30.47197,3.063202,0.5716525,0.6081219,0,0,0,31,0.8534879,0.04762268,-0.3976135,0.9163055,37.25449,0.4649658,-30.74687,3.922318,0.3323447,0.6332703,0,0,0,
1050,1050,20210608, 15:46:26,-0.04568267,1.181297,-0.2078404,0.2353085,0.6481998,-0.2338542, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.6943 -21.89325, E4_Temperature 1623134786.37133 34.93,-0.157608,-0.5180359,0.8406982,31,0.9086043,-0.2090149,-0.520874,0.8276367,-33.19814,1.485687,-30.74751,3.026505,0.5931808,0.6326947,0,0,0,31,0.8647962,-0.08283997,-0.5113831,0.8553314,36.61578,0.1738739,-31.04221,3.457092,0.3705059,0.6636176,0,0,0,
1051,1051,20210608, 15:46:26,-0.04568267,1.181297,-0.2078404,0.2353085,0.6481998,-0.2338542, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.6943 -21.89325, E4_Temperature 1623134786.37133 34.93,-0.157608,-0.5180359,0.8406982,31,0.9086043,-0.2090149,-0.520874,0.8276367,-33.19814,1.485687,-30.74751,3.026505,0.5931808,0.6326947,0,0,0,31,0.8647962,-0.08283997,-0.5113831,0.8553314,36.61578,0.1738739,-31.04221,3.457092,0.3705059,0.6636176,0,0,0,
1052,1052,20210608, 15:46:26,-0.04568267,1.181297,-0.2078404,0.2353085,0.6481998,-0.2338542, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.6943 -21.89325, E4_Temperature 1623134786.37133 34.93,-0.157608,-0.5180359,0.8406982,31,0.9086043,-0.2090149,-0.520874,0.8276367,-33.19814,1.485687,-30.74751,3.026505,0.5931808,0.6326947,0,0,0,31,0.8647962,-0.08283997,-0.5113831,0.8553314,36.61578,0.1738739,-31.04221,3.457092,0.3705059,0.6636176,0,0,0,
1053,1053,20210608, 15:46:26,-0.04473734,1.179436,-0.2079787,0.2396798,0.6475978,-0.2378382, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.86618 1.703663, E4_Temperature 1623134786.37133 34.93,-0.1715546,-0.5084534,0.843811,31,0.9023414,-0.2421265,-0.5025635,0.8299255,-33.2561,1.535278,-30.73236,3.0952,0.5994616,0.6283748,0,0,0,31,0.8860477,-0.07443237,-0.512207,0.8556213,36.62546,0.2554932,-30.99638,3.564865,0.3690678,0.660262,0,0,0,
1054,1054,20210608, 15:46:26,-0.04473734,1.179436,-0.2079787,0.2396798,0.6475978,-0.2378382, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.86618 1.703663, E4_Temperature 1623134786.37133 34.93,-0.1715546,-0.5084534,0.843811,31,0.9023414,-0.2421265,-0.5025635,0.8299255,-33.2561,1.535278,-30.73236,3.0952,0.5994616,0.6283748,0,0,0,31,0.8860477,-0.07443237,-0.512207,0.8556213,36.62546,0.2554932,-30.99638,3.564865,0.3690678,0.660262,0,0,0,
1055,1055,20210608, 15:46:26,-0.04473734,1.179436,-0.2079787,0.2396798,0.6475978,-0.2378382, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.86618 1.703663, E4_Temperature 1623134786.37133 34.93,-0.1715546,-0.5084534,0.843811,31,0.9023414,-0.2421265,-0.5025635,0.8299255,-33.2561,1.535278,-30.73236,3.0952,0.5994616,0.6283748,0,0,0,31,0.8860477,-0.07443237,-0.512207,0.8556213,36.62546,0.2554932,-30.99638,3.564865,0.3690678,0.660262,0,0,0,
1056,1056,20210608, 15:46:26,-0.04369473,1.177995,-0.2078096,0.2439151,0.6467865,-0.2405686, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.86618 1.703663, E4_Temperature 1623134786.37133 34.93,-0.1481934,-0.5202942,0.8410187,31,0.9010193,-0.238266,-0.5130768,0.8246002,-33.25905,1.551651,-30.72589,3.089554,0.599102,0.6292571,0,0,0,31,0.8854318,-0.05332947,-0.5231476,0.8505554,36.62936,0.2767029,-30.98128,3.508835,0.3663888,0.6608413,0,0,0,
1057,1057,20210608, 15:46:26,-0.04369473,1.177995,-0.2078096,0.2439151,0.6467865,-0.2405686, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.86618 1.703663, E4_Temperature 1623134786.37133 34.93,-0.1481934,-0.5202942,0.8410187,31,0.9010193,-0.238266,-0.5130768,0.8246002,-33.25905,1.551651,-30.72589,3.089554,0.599102,0.6292571,0,0,0,31,0.8854318,-0.05332947,-0.5231476,0.8505554,36.62936,0.2767029,-30.98128,3.508835,0.3663888,0.6608413,0,0,0,
1058,1058,20210608, 15:46:26,-0.04369473,1.177995,-0.2078096,0.2439151,0.6467865,-0.2405686, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.86618 1.703663, E4_Temperature 1623134786.37133 34.93,-0.1481934,-0.5202942,0.8410187,31,0.9010193,-0.238266,-0.5130768,0.8246002,-33.25905,1.551651,-30.72589,3.089554,0.599102,0.6292571,0,0,0,31,0.8854318,-0.05332947,-0.5231476,0.8505554,36.62936,0.2767029,-30.98128,3.508835,0.3663888,0.6608413,0,0,0,
1059,1059,20210608, 15:46:26,-0.04283786,1.176744,-0.2078287,0.2474881,0.64582,-0.2436864, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.86618 1.703663, E4_Temperature 1623134786.37133 34.93,-0.1481934,-0.5202942,0.8410187,31,0.9010193,-0.238266,-0.5130768,0.8246002,-33.25905,1.551651,-30.72589,3.089554,0.599102,0.6292571,0,0,0,31,0.8854318,-0.05332947,-0.5231476,0.8505554,36.62936,0.2767029,-30.98128,3.508835,0.3663888,0.6608413,0,0,0,
1060,1060,20210608, 15:46:26,-0.04283786,1.176744,-0.2078287,0.2474881,0.64582,-0.2436864, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.86618 1.703663, E4_Temperature 1623134786.37133 34.93,-0.1481934,-0.5202942,0.8410187,31,0.9010193,-0.238266,-0.5130768,0.8246002,-33.25905,1.551651,-30.72589,3.089554,0.599102,0.6292571,0,0,0,31,0.8854318,-0.05332947,-0.5231476,0.8505554,36.62936,0.2767029,-30.98128,3.508835,0.3663888,0.6608413,0,0,0,
1061,1061,20210608, 15:46:26,-0.04283786,1.176744,-0.2078287,0.2474881,0.64582,-0.2436864, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.86618 1.703663, E4_Temperature 1623134786.37133 34.93,-0.1481934,-0.5202942,0.8410187,31,0.9010193,-0.238266,-0.5130768,0.8246002,-33.25905,1.551651,-30.72589,3.089554,0.599102,0.6292571,0,0,0,31,0.8854318,-0.05332947,-0.5231476,0.8505554,36.62936,0.2767029,-30.98128,3.508835,0.3663888,0.6608413,0,0,0,
1062,1062,20210608, 15:46:26,-0.04212952,1.175857,-0.2079269,0.2491402,0.6455975,-0.2469469, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.86618 1.703663, E4_Temperature 1623134786.37133 34.93,-0.1519165,-0.4568787,0.8764496,31,0.9010193,-0.2297058,-0.4835205,0.8446503,-33.31697,1.580353,-30.7041,3.147324,0.5998812,0.6235639,0,0,0,31,0.8854318,-0.08628845,-0.4320221,0.8977051,36.77266,0.2141113,-30.95461,3.782837,0.3653648,0.6497014,0,0,0,
1063,1063,20210608, 15:46:26,-0.04212952,1.175857,-0.2079269,0.2491402,0.6455975,-0.2469469, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.86618 1.703663, E4_Temperature 1623134786.37133 34.93,-0.1519165,-0.4568787,0.8764496,31,0.9010193,-0.2297058,-0.4835205,0.8446503,-33.31697,1.580353,-30.7041,3.147324,0.5998812,0.6235639,0,0,0,31,0.8854318,-0.08628845,-0.4320221,0.8977051,36.77266,0.2141113,-30.95461,3.782837,0.3653648,0.6497014,0,0,0,
1064,1064,20210608, 15:46:26,-0.04212952,1.175857,-0.2079269,0.2491402,0.6455975,-0.2469469, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.86618 1.703663, E4_Temperature 1623134786.37133 34.93,-0.1519165,-0.4568787,0.8764496,31,0.9010193,-0.2297058,-0.4835205,0.8446503,-33.31697,1.580353,-30.7041,3.147324,0.5998812,0.6235639,0,0,0,31,0.8854318,-0.08628845,-0.4320221,0.8977051,36.77266,0.2141113,-30.95461,3.782837,0.3653648,0.6497014,0,0,0,
1065,1065,20210608, 15:46:26,-0.04133606,1.17567,-0.2078649,0.2500035,0.6459057,-0.2481271, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.86618 1.703663, E4_Temperature 1623134786.37133 34.93,-0.1463776,-0.5088348,0.8483124,31,0.9332125,-0.2321625,-0.4832153,0.8441467,-33.33284,1.612427,-30.69408,3.141342,0.6007386,0.6223193,0,0,0,31,0.9104952,-0.09967041,-0.5209351,0.8477478,36.77122,0.3249054,-30.97835,3.377716,0.3673983,0.6592482,0,0,0,
1066,1066,20210608, 15:46:26,-0.04133606,1.17567,-0.2078649,0.2500035,0.6459057,-0.2481271, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.86618 1.703663, E4_Temperature 1623134786.37133 34.93,-0.1463776,-0.5088348,0.8483124,31,0.9332125,-0.2321625,-0.4832153,0.8441467,-33.33284,1.612427,-30.69408,3.141342,0.6007386,0.6223193,0,0,0,31,0.9104952,-0.09967041,-0.5209351,0.8477478,36.77122,0.3249054,-30.97835,3.377716,0.3673983,0.6592482,0,0,0,
1067,1067,20210608, 15:46:26,-0.04133606,1.17567,-0.2078649,0.2500035,0.6459057,-0.2481271, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134786.86618 1.703663, E4_Temperature 1623134786.37133 34.93,-0.1463776,-0.5088348,0.8483124,31,0.9332125,-0.2321625,-0.4832153,0.8441467,-33.33284,1.612427,-30.69408,3.141342,0.6007386,0.6223193,0,0,0,31,0.9104952,-0.09967041,-0.5209351,0.8477478,36.77122,0.3249054,-30.97835,3.377716,0.3673983,0.6592482,0,0,0,
1068,1068,20210608, 15:46:27,-0.0407958,1.175575,-0.2078581,0.2500174,0.6461211,-0.2481466, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134787.03806 14.0411, E4_Temperature 1623134786.37133 34.93,-0.06285095,-0.4931488,0.8676605,31,0.9370767,-0.1366425,-0.5192719,0.8435974,-32.71562,1.565994,-30.64587,3.005539,0.5667255,0.6279494,0,0,0,31,0.9203802,0.03804016,-0.4523468,0.8910217,37.33862,0.1151581,-30.92368,3.779068,0.329837,0.6550723,0,0,0,
1069,1069,20210608, 15:46:27,-0.0407958,1.175575,-0.2078581,0.2500174,0.6461211,-0.2481466, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134787.03806 14.0411, E4_Temperature 1623134786.37133 34.93,-0.06285095,-0.4931488,0.8676605,31,0.9370767,-0.1366425,-0.5192719,0.8435974,-32.71562,1.565994,-30.64587,3.005539,0.5667255,0.6279494,0,0,0,31,0.9203802,0.03804016,-0.4523468,0.8910217,37.33862,0.1151581,-30.92368,3.779068,0.329837,0.6550723,0,0,0,
1070,1070,20210608, 15:46:27,-0.0407958,1.175575,-0.2078581,0.2500174,0.6461211,-0.2481466, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134787.03806 14.0411, E4_Temperature 1623134786.37133 34.93,-0.06285095,-0.4931488,0.8676605,31,0.9370767,-0.1366425,-0.5192719,0.8435974,-32.71562,1.565994,-30.64587,3.005539,0.5667255,0.6279494,0,0,0,31,0.9203802,0.03804016,-0.4523468,0.8910217,37.33862,0.1151581,-30.92368,3.779068,0.329837,0.6550723,0,0,0,
1071,1071,20210608, 15:46:27,-0.04007936,1.1763,-0.2078952,0.248813,0.6466531,-0.2467136, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134787.03806 14.0411, E4_Temperature 1623134786.37133 34.93,0.119812,-0.4600983,0.8797455,31,0.9886233,0.02468872,-0.4969025,0.8674469,-32.07776,1.485916,-30.63939,3.17659,0.5240473,0.6268663,0,0,0,31,0.7585681,0.1950836,-0.4271088,0.8828888,38.0276,-0.05343628,-30.98344,3.904251,0.2847458,0.6583599,0,0,0,
1072,1072,20210608, 15:46:27,-0.04007936,1.1763,-0.2078952,0.248813,0.6466531,-0.2467136, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134787.03806 14.0411, E4_Temperature 1623134786.37133 34.93,0.119812,-0.4600983,0.8797455,31,0.9886233,0.02468872,-0.4969025,0.8674469,-32.07776,1.485916,-30.63939,3.17659,0.5240473,0.6268663,0,0,0,31,0.7585681,0.1950836,-0.4271088,0.8828888,38.0276,-0.05343628,-30.98344,3.904251,0.2847458,0.6583599,0,0,0,
1073,1073,20210608, 15:46:27,-0.04007936,1.1763,-0.2078952,0.248813,0.6466531,-0.2467136, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134787.03806 14.0411, E4_Temperature 1623134786.37133 34.93,0.119812,-0.4600983,0.8797455,31,0.9886233,0.02468872,-0.4969025,0.8674469,-32.07776,1.485916,-30.63939,3.17659,0.5240473,0.6268663,0,0,0,31,0.7585681,0.1950836,-0.4271088,0.8828888,38.0276,-0.05343628,-30.98344,3.904251,0.2847458,0.6583599,0,0,0,
1074,1074,20210608, 15:46:27,-0.03992605,1.176985,-0.2076758,0.247843,0.6470385,-0.2450555, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134787.03806 14.0411, E4_Temperature 1623134786.37133 34.93,0.1376495,-0.4566498,0.8789215,31,1,0.02111816,-0.4921875,0.870224,-32.09203,1.488342,-30.63799,3.090088,0.5248998,0.6261343,0,0,0,31,1,0.214798,-0.4289398,0.8774109,37.99835,-0.06587219,-30.98259,3.799194,0.2833353,0.6591595,0,0,0,
1075,1075,20210608, 15:46:27,-0.03992605,1.176985,-0.2076758,0.247843,0.6470385,-0.2450555, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134787.03806 14.0411, E4_Temperature 1623134786.37133 34.93,0.1376495,-0.4566498,0.8789215,31,1,0.02111816,-0.4921875,0.870224,-32.09203,1.488342,-30.63799,3.090088,0.5248998,0.6261343,0,0,0,31,1,0.214798,-0.4289398,0.8774109,37.99835,-0.06587219,-30.98259,3.799194,0.2833353,0.6591595,0,0,0,
1076,1076,20210608, 15:46:27,-0.03992605,1.176985,-0.2076758,0.247843,0.6470385,-0.2450555, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134787.03806 14.0411, E4_Temperature 1623134786.37133 34.93,0.1376495,-0.4566498,0.8789215,31,1,0.02111816,-0.4921875,0.870224,-32.09203,1.488342,-30.63799,3.090088,0.5248998,0.6261343,0,0,0,31,1,0.214798,-0.4289398,0.8774109,37.99835,-0.06587219,-30.98259,3.799194,0.2833353,0.6591595,0,0,0,
1077,1077,20210608, 15:46:27,-0.03993511,1.177392,-0.2075606,0.2473084,0.647054,-0.2440009, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134787.03806 14.0411, E4_Temperature 1623134786.37133 34.93,0.1334076,-0.4612427,0.8771667,31,1,0.02377319,-0.4944,0.8688965,-32.10168,1.486115,-30.63918,3.093201,0.5249074,0.6265523,0,0,0,31,1,0.2097168,-0.4341888,0.8760529,38.02138,-0.06744385,-30.98235,3.80162,0.2831104,0.6599386,0,0,0,
1078,1078,20210608, 15:46:27,-0.03993511,1.177392,-0.2075606,0.2473084,0.647054,-0.2440009, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134787.03806 14.0411, E4_Temperature 1623134786.37133 34.93,0.1334076,-0.4612427,0.8771667,31,1,0.02377319,-0.4944,0.8688965,-32.10168,1.486115,-30.63918,3.093201,0.5249074,0.6265523,0,0,0,31,1,0.2097168,-0.4341888,0.8760529,38.02138,-0.06744385,-30.98235,3.80162,0.2831104,0.6599386,0,0,0,
1079,1079,20210608, 15:46:27,-0.03993511,1.177392,-0.2075606,0.2473084,0.647054,-0.2440009, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134787.03806 14.0411, E4_Temperature 1623134786.37133 34.93,0.1334076,-0.4612427,0.8771667,31,1,0.02377319,-0.4944,0.8688965,-32.10168,1.486115,-30.63918,3.093201,0.5249074,0.6265523,0,0,0,31,1,0.2097168,-0.4341888,0.8760529,38.02138,-0.06744385,-30.98235,3.80162,0.2831104,0.6599386,0,0,0,
1080,1080,20210608, 15:46:27,-0.03997445,1.177905,-0.2072254,0.2468951,0.6471697,-0.2428554, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134787.03806 14.0411, E4_Temperature 1623134786.37133 34.93,0.1357574,-0.4634857,0.8756409,31,1,0.02098083,-0.4920654,0.870285,-32.11198,1.451431,-30.64705,3.171341,0.5257065,0.6274555,0,0,0,31,1,0.2169647,-0.4389648,0.8719025,38.03728,-0.0827179,-30.9814,3.796295,0.2815279,0.6612006,0,0,0,
1081,1081,20210608, 15:46:27,-0.03997445,1.177905,-0.2072254,0.2468951,0.6471697,-0.2428554, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134787.03806 14.0411, E4_Temperature 1623134786.37133 34.93,0.1357574,-0.4634857,0.8756409,31,1,0.02098083,-0.4920654,0.870285,-32.11198,1.451431,-30.64705,3.171341,0.5257065,0.6274555,0,0,0,31,1,0.2169647,-0.4389648,0.8719025,38.03728,-0.0827179,-30.9814,3.796295,0.2815279,0.6612006,0,0,0,
1082,1082,20210608, 15:46:27,-0.03997445,1.177905,-0.2072254,0.2468951,0.6471697,-0.2428554, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134787.03806 14.0411, E4_Temperature 1623134786.37133 34.93,0.1357574,-0.4634857,0.8756409,31,1,0.02098083,-0.4920654,0.870285,-32.11198,1.451431,-30.64705,3.171341,0.5257065,0.6274555,0,0,0,31,1,0.2169647,-0.4389648,0.8719025,38.03728,-0.0827179,-30.9814,3.796295,0.2815279,0.6612006,0,0,0,
1083,1083,20210608, 15:46:27,-0.04015303,1.178317,-0.2069879,0.2460887,0.6472945,-0.2417844, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134787.03806 14.0411, E4_Temperature 1623134786.37133 34.93,0.1357574,-0.4634857,0.8756409,31,1,0.02098083,-0.4920654,0.870285,-32.11198,1.451431,-30.64705,3.171341,0.5257065,0.6274555,0,0,0,31,1,0.2169647,-0.4389648,0.8719025,38.03728,-0.0827179,-30.9814,3.796295,0.2815279,0.6612006,0,0,0,
1084,1084,20210608, 15:46:27,-0.04015303,1.178317,-0.2069879,0.2460887,0.6472945,-0.2417844, E4_Gsr 1623134785.728 0.09736942, E4_Bvp 1623134787.03806 14.0411, E4_Temperature 1623134786.37133 34.93,0.1357574,-0.4634857,0.8756409,31,1,0.02098083,-0.4920654,0.870285,-32.11198,1.451431,-30.64705,3.171341,0.5257065,0.6274555,0,0,0,31,1,0.2169647,-0.4389648,0.8719025,38.03728,-0.0827179,-30.9814,3.796295,0.2815279,0.6612006,0,0,0,
